level,pos,japanese,reading,korean,source_url
N3,all,暮(ら)し,くらし,살림.,https://ja.dict.naver.com/#/entry/jako/34657c40c12141c1b6139b987fe702e6
N3,all,暮(ら)す,くらす,하루를 보내다.,https://ja.dict.naver.com/#/entry/jako/225b6c07197a4c3097ac3c032a961689
N3,all,繰(り)返し,くりかえし,반복함; 되풀이함.,https://ja.dict.naver.com/#/entry/jako/1b07ef509cf54ba39113b2b9e9945ce0
N3,all,繰(り)返す,くりかえす,되풀이하다; 반복하다.,https://ja.dict.naver.com/#/entry/jako/c8a279fb5f4746babe8b07f6276abfac
N3,all,,,,https://ja.dict.naver.com/#/entry/jako/9e821b987b6f43af8a66e4fe20dcd7b3
N3,all,苦労,くろう,노고(勞苦); 고생; 애씀.,https://ja.dict.naver.com/#/entry/jako/670d838a1892470d8c956123ac7a3d05
N3,all,加える,くわえる,가하다.,https://ja.dict.naver.com/#/entry/jako/438f266fe8a142d9adb09cbc851837bd
N3,all,詳しい·委しい·精しい,くわしい,상세하다; 소상하다; 자세하다.,https://ja.dict.naver.com/#/entry/jako/0692b2f2160241569c317ac9bc0a4f01
N3,all,加わる,くわわる,가해지다; 더해지다; 늘다.,https://ja.dict.naver.com/#/entry/jako/8bb07a790a1f4438bfb7799aa395d97d
N3,all,ぐっすり,ぐっすり,깊이 잠든 모양: 푹.,https://ja.dict.naver.com/#/entry/jako/e03de2ea3ea24eb2a063bb42a75ff7d0
N3,all,け,け,(조동사 ‘た’ ‘だ’와 합하여 ‘たっけ’ ‘だっけ’의 꼴로 글의 끝에 붙어서),https://ja.dict.naver.com/#/entry/jako/c2caeffcde884dd397737aeb392cd50e
N3,all,経営,けいえい,경영.,https://ja.dict.naver.com/#/entry/jako/bf458facf7e74ef0bf27e8117230bbec
N3,all,警察官,けいさつかん,경찰관.,https://ja.dict.naver.com/#/entry/jako/aa6951a19f774afcbca730e4765829ae
N3,all,警察署,けいさつしょ,경찰서.,https://ja.dict.naver.com/#/entry/jako/67634d7f858a480b95a418b2a9677413
N3,all,計算,けいさん,계산.,https://ja.dict.naver.com/#/entry/jako/7d16f13d1cee40dfa92e2314c4637e60
N3,all,携帯,けいたい,휴대; 손에 들거나 몸에 지님.,https://ja.dict.naver.com/#/entry/jako/a29ac4397d144bfca1f4818d56059a89
N3,all,毛糸,けいと,모사; 털실.,https://ja.dict.naver.com/#/entry/jako/97895893b1954363b68e60100016859a
N3,all,系統,けいとう,계통.,https://ja.dict.naver.com/#/entry/jako/5e90e2a1019841e7b3db294aca673790
N3,all,契約,けいやく,계약.,https://ja.dict.naver.com/#/entry/jako/24b5f31c8d654fa699711f44f686d6e3
N3,all,化粧∙仮粧,けしょう,화장; 입술연지나 분 등을 사용하여 얼굴을 아름답게 보이도록 하는 것.,https://ja.dict.naver.com/#/entry/jako/ba8133bd8b6f475f95d55376206701ba
N3,all,けち,けち,"인색함; 다라움; 쩨쩨함; 또, 그런 사람.",https://ja.dict.naver.com/#/entry/jako/5e190b5128cf465b8bd1b3b4dfd302ef
N3,all,結果,けっか,결과.,https://ja.dict.naver.com/#/entry/jako/2ed3c06da86a4f5f90869d263248c832
N3,all,結局,けっきょく,한 판을 다 두는 것.,https://ja.dict.naver.com/#/entry/jako/cb9dadb3c75a4418bcb5273a6d7d3879
N3,all,決行,けっこう,결행; 과감히 실행하는 것.,https://ja.dict.naver.com/#/entry/jako/487827a1efed4e9f83eb32120f98e05f
N3,all,決心,けっしん,결심.,https://ja.dict.naver.com/#/entry/jako/51a497e68ee44ba687f8d31d9852f4e9
N3,all,決定,けってい,결정.,https://ja.dict.naver.com/#/entry/jako/0ad0190f054747d08000c0fee2780bad
N3,all,欠点,けってん,결점; 단점.,https://ja.dict.naver.com/#/entry/jako/dded8fb8a98b4ff29e5332f0d9e9719a
N3,all,血液,けつえき,혈액.,https://ja.dict.naver.com/#/entry/jako/78379e1fd34b4506b9cf2c11e90bf96f
N3,all,結論,けつろん,결론.,https://ja.dict.naver.com/#/entry/jako/a43e9b62a43e4dc0aa5e3465e800919c
N3,all,煙·烟,けむり,연기; 물건이 탈 때 나오는 기체.,https://ja.dict.naver.com/#/entry/jako/ef2d9de97ec54a0eb5d98b65eb2857f4
N3,all,蹴る,ける,차다.,https://ja.dict.naver.com/#/entry/jako/708402d98b3d44a593d8c1aec677beac
N3,all,けれど,けれど,(종지형(終止形)에 붙음),https://ja.dict.naver.com/#/entry/jako/f528c1fee122406a829a6fbc7b89e1dc
N3,all,険しい,けわしい,험하다.,https://ja.dict.naver.com/#/entry/jako/c6910497271f4d929e9afc023d817d34
N3,all,鹸化,けんか,감화; 비누화; 에스터(ester)가 가수분해되어 산과 알코올이 되는 화학 반응.,https://ja.dict.naver.com/#/entry/jako/6859eccc887a4d86a88bbb0067605236
N3,all,研究,けんきゅう,연구.,https://ja.dict.naver.com/#/entry/jako/acc2a899ac864e1cb8e608aa56b70535
N3,all,健康,けんこう,건강.,https://ja.dict.naver.com/#/entry/jako/5a7e4bc3c41240bb94879baf29ea6b6b
N3,all,検査,けんさ,검사; 어떤 기준에 비추어 상태를 조사하는 것.,https://ja.dict.naver.com/#/entry/jako/52e542b6be6848658621dbdc3263a94e
N3,all,建設,けんせつ,건설.,https://ja.dict.naver.com/#/entry/jako/a21012743ec94ee4bfb71252323d6d04
N3,all,芸術,げいじゅつ,예술.,https://ja.dict.naver.com/#/entry/jako/2f37a7bd4f7c4eac81ace328eb0e7c3a
N3,all,下旬,げじゅん,하순.,https://ja.dict.naver.com/#/entry/jako/0a3c8c24714d479eacf9de67c6a85a06
N3,all,下水,げすい,하수; 수챗물.,https://ja.dict.naver.com/#/entry/jako/ac79c2babe0b47d9b40b4d177b5dc69d
N3,all,下品,げひん,하품; 하치 (물건).,https://ja.dict.naver.com/#/entry/jako/a0d3c0ed9faa434e8368862e899e2d8c
N3,all,限界,げんかい,한계.,https://ja.dict.naver.com/#/entry/jako/416bff77c2484e8690a436667851d707
N3,all,現金,げんきん,현금; 현찰.,https://ja.dict.naver.com/#/entry/jako/40b22bc34b004f49b82532da1156370f
N3,all,言語,げんご,언어; 말.,https://ja.dict.naver.com/#/entry/jako/d9c109bf6df04a419a751743f3c34300
N3,all,現在,げんざい,현재.,https://ja.dict.naver.com/#/entry/jako/3daa281d322e4d60a512e953af8e6750
N3,all,現実,げんじつ,현실.,https://ja.dict.naver.com/#/entry/jako/f5368b5a200342a19d21bb1ed7580e41
N3,all,現代,げんだい,현대.,https://ja.dict.naver.com/#/entry/jako/db359f92a5dc4aa4b3bf8ad1bf1a986d
N3,all,限度,げんど,한도; 한계.,https://ja.dict.naver.com/#/entry/jako/03e8fefafbaa407392bcfc5ebe2b06f4
N3,all,恋,こい,(남녀 간의) 사랑; 연애.,https://ja.dict.naver.com/#/entry/jako/e1b37170d7ee481ea3e734c7dd3ab16b
N3,all,濃い,こい,짙다; 진하다.,https://ja.dict.naver.com/#/entry/jako/7e61a37919424aff875cf7ab2bb53156
N3,all,恋人,こいびと,연인; 애인.,https://ja.dict.naver.com/#/entry/jako/a9f1bfcef36540fba930bc3e8845d8da
N3,all,斯う,こう,이렇게; 이와 같이.,https://ja.dict.naver.com/#/entry/jako/e757bf9a6f3246f98f0877b915453972
N3,all,幸運·好運,こううん,행운; 호운.,https://ja.dict.naver.com/#/entry/jako/7891ea06f39d4fcaab767be438e2e669
N3,all,効果,こうか,효과.,https://ja.dict.naver.com/#/entry/jako/8b35427253da4a7fb9979b28f42d88d1
N3,all,工学,こうがく,공학.,https://ja.dict.naver.com/#/entry/jako/d9ddcc5de72c45b4b1ced65d06c7fe4d
N3,all,高級,こうきゅう,고급; 계급‧품질‧수준 등이 높음.,https://ja.dict.naver.com/#/entry/jako/310ee513a84e48f5bd418c7b9123c279
N3,all,公共料金,こうきょうりょうきん,공공 요금.,https://ja.dict.naver.com/#/entry/jako/feb977a2f4a74bc39f1d3624de4a62ba
N3,all,孝行,こうこう,효행; 효도.,https://ja.dict.naver.com/#/entry/jako/ffe8bd2c009448d0b97650fa070889b3
N3,all,広告,こうこく,광고.,https://ja.dict.naver.com/#/entry/jako/5518ca36ae2442c9ada71034449406da
N3,all,交際,こうさい,교제.,https://ja.dict.naver.com/#/entry/jako/b972149b67284827b565a487b4265010
N3,all,斯うして,こうして,이렇게; 이와 같이.,https://ja.dict.naver.com/#/entry/jako/6a4930adcbfc4817be87ff1f331f3d44
N3,all,高速道路,こうそくどうろ,고속도로((정식 명칭은 ‘高速道’)).,https://ja.dict.naver.com/#/entry/jako/5e258258713b402dbf3c5d19f7d2cba8
N3,all,好調,こうちょう,호조; 순조.,https://ja.dict.naver.com/#/entry/jako/991a589d49104406a7e2b74b09072a89
N3,all,交通事故,こうつうじこ,교통사고; 교통 기관과 관련한 사고.,https://ja.dict.naver.com/#/entry/jako/422e87ff401a4a27932f83d3a4a35b4e
N3,all,交通費,こうつうひ,교통비,https://ja.dict.naver.com/#/entry/jako/5244e66bceea4fb38cd1d83cbb47e0f3
N3,all,校庭,こうてい,교정; 학교 마당.,https://ja.dict.naver.com/#/entry/jako/4550c59066dd424793b8851501a7e03a
N3,all,高等学校,こうとうがっこう,고등학교; 고교.,https://ja.dict.naver.com/#/entry/jako/7d7a37860acd4d1bac3863105f4fe438
N3,all,行動,こうどう,행동.,https://ja.dict.naver.com/#/entry/jako/2b3d29ca924843978ab9adfec7a4b7e5
N3,all,後輩,こうはい,후배.,https://ja.dict.naver.com/#/entry/jako/ea65a59e93214863a4d0c839aafa4c3e
N3,all,後半,こうはん,후반.,https://ja.dict.naver.com/#/entry/jako/ed39c1b978f04c62828ee1364da0d7c6
N3,all,幸福,こうふく,행복(함).,https://ja.dict.naver.com/#/entry/jako/1d98fc20f14f4da8a0bdc00b3c2d0921
N3,all,紅葉,こうよう,"홍엽; 단풍이 듦; 또, 그 잎; 단풍.",https://ja.dict.naver.com/#/entry/jako/f6440c89333145368564ac8aa15fbad6
N3,all,公立,こうりつ,공립.,https://ja.dict.naver.com/#/entry/jako/dd8acf7e99ff423c95ba67e60b8cece5
N3,all,効力,こうりょく,효력.,https://ja.dict.naver.com/#/entry/jako/46219e0d015b4f3f98c267a385daffdc
N3,all,高齢者,こうれいしゃ,고령자,https://ja.dict.naver.com/#/entry/jako/ddcd17f7350949fb86a31806ea9e91f8
N3,all,故郷,こきょう,고향.,https://ja.dict.naver.com/#/entry/jako/d3687bb595954f06ba03168b77690f69
N3,all,国語,こくご,국어((일본에서는 일본어(語))).,https://ja.dict.naver.com/#/entry/jako/50e8d5a89c504ff9b857a764700e4a2d
N3,all,黒板,こくばん,흑판; 칠판.,https://ja.dict.naver.com/#/entry/jako/6d7ad33f61c64b628ae4ac396b0f390d
N3,all,腰,こし,(사람의) 허리.,https://ja.dict.naver.com/#/entry/jako/24401f17b80640b6b8e68053e02cc089
N3,all,子育て,こそだて,육아,https://ja.dict.naver.com/#/entry/jako/d60f65dd8de84633ac2c71f5513c7afa
N3,all,国会,こっかい,국회.,https://ja.dict.naver.com/#/entry/jako/19861cf582234b228c1a87933271cc3e
N3,all,こっそり,こっそり,가만히; 살짝; 몰래.,https://ja.dict.naver.com/#/entry/jako/4cb045abaa064a34af47e0911a73f604
N3,all,此方,こっち,근칭의 지시 대명사: 이쪽; 여기; 이리; 이편(‘こちら’의 막된 말씨).,https://ja.dict.naver.com/#/entry/jako/910c5e967d9d409e8dd1bee313cba23e
N3,all,小包,こづつみ,소포.,https://ja.dict.naver.com/#/entry/jako/f1163b00fe96469ebb7b6cb5bf4072a5
N3,all,こと,こと,(활용어의 종지형·연체형에 붙어),https://ja.dict.naver.com/#/entry/jako/8f687fc7f472467fbce6f05256fbfd2a
N3,all,断(わ)る·辞わる·謝わる,ことわる,거절하다; 사절하다; 사퇴하다.,https://ja.dict.naver.com/#/entry/jako/8666d76270fd4e7dbd37a17836582edf
N3,all,好み,このみ,좋아함; 취미; 기호(嗜好); 취향.,https://ja.dict.naver.com/#/entry/jako/5c311144ffd945f684f8ed88436bc73e
N3,all,好む,このむ,좋아하다; 즐기다.,https://ja.dict.naver.com/#/entry/jako/8f843754a8a042e0a4127ea210ab6797
N3,all,零す·溢す,こぼす,흘리다; 엎지르다.,https://ja.dict.naver.com/#/entry/jako/721999f7e01a42a8a2871ad45c9de18b
N3,all,零れる·溢れる,こぼれる,넘치다.,https://ja.dict.naver.com/#/entry/jako/3802be99b7224549aca7f643bdabceef
N3,all,小指,こゆび,소지; 새끼가락; 새끼손가락; 새끼발가락.,https://ja.dict.naver.com/#/entry/jako/0c809d03da214c4e8250ca0aa7665301
N3,all,転がす,ころがす,굴리다.,https://ja.dict.naver.com/#/entry/jako/71d713eae31a4693bf8e346a31107847
N3,all,転がる,ころがる,구르다; 굴러가다.,https://ja.dict.naver.com/#/entry/jako/2834ed433eaf45f893511ac6c357a7ac
N3,all,殺す,ころす,죽이다.,https://ja.dict.naver.com/#/entry/jako/9216c28b65bf4c168185c842405e68ea
N3,all,今後,こんご,금후; 차후; 이후.,https://ja.dict.naver.com/#/entry/jako/5c07c79f0f3645b2be9a7f0ea4dc4ebf
N3,all,混雑,こんざつ,혼잡; 여럿이 뒤섞여 어수선한 것.,https://ja.dict.naver.com/#/entry/jako/8711ecf671af41878465696ba81a3e40
N3,all,混乱,こんらん,혼란.,https://ja.dict.naver.com/#/entry/jako/9d72c06fb85f4e51a1f5419a61ab2310
N3,all,合格,ごうかく,합격.,https://ja.dict.naver.com/#/entry/jako/70e3771caf014e5e8f2622a838d3fafb
N3,all,合同,ごうどう,둘 이상이 하나가 됨; 둘 이상을 하나로 함.,https://ja.dict.naver.com/#/entry/jako/ed09f39385364b9094a43bd90103d6c6
N3,all,合流,ごうりゅう,합류.,https://ja.dict.naver.com/#/entry/jako/de82fadf833a40d9aa33578d221fb3ad
N3,all,誤解,ごかい,오해; (사실·말 등을) 잘못 이해하거나 해석하는 것.,https://ja.dict.naver.com/#/entry/jako/56990551642e415d811ba09b138bd93d
N3,all,語学,ごがく,어학.,https://ja.dict.naver.com/#/entry/jako/a5f38c76209648aaa5e081ab5600e15c
N3,all,御座います,ございます,ある(=있다)’‘である(=이다)’의 공손한 말.,https://ja.dict.naver.com/#/entry/jako/86ed58dc036f4711b948c114e5f58dec
N3,all,五味,ごみ,오미((단맛·매운맛·신맛·쓴맛·짠맛)).,https://ja.dict.naver.com/#/entry/jako/3903fa1d0f8149beacaf46087ceaba09
N3,all,ごろごろ,ごろごろ,천둥이 울리는 소리: 우르르.,https://ja.dict.naver.com/#/entry/jako/a7e572653d564c6781327afeefbaf1b1
N3,all,最高,さいこう,최고.,https://ja.dict.naver.com/#/entry/jako/584c2215b2e34396850bee40b4f5d5e7
N3,all,祭日,さいじつ,제일.,https://ja.dict.naver.com/#/entry/jako/22e59d149f864fae84f74619adcf0c86
N3,all,再生,さいせい,재생.,https://ja.dict.naver.com/#/entry/jako/a89a80a28076461aa9a77ec08d4e1dad
N3,all,最低,さいてい,최저; 최하.,https://ja.dict.naver.com/#/entry/jako/f634710eecca46018b082e61be894596
N3,all,採点,さいてん,채점.,https://ja.dict.naver.com/#/entry/jako/711968443a20434f97f0efe51b4a8bea
N3,all,才能,さいのう,재능.,https://ja.dict.naver.com/#/entry/jako/d4ff9930e3754b4284472e1a2214797f
N3,all,再利用,さいりよう,재활용.,https://ja.dict.naver.com/#/entry/jako/e70605963f3846968c9528bb3e7c7766
N3,all,一昨昨日,さきおととい,그끄저께.,https://ja.dict.naver.com/#/entry/jako/7ab85660d0f34877a1a0ea8576d00385
N3,all,作業,さぎょう,작업.,https://ja.dict.naver.com/#/entry/jako/f6bf61a751e44fbfa87050192188a73b
N3,all,作者,さくしゃ,작자; (예술품을) 만든 사람.,https://ja.dict.naver.com/#/entry/jako/9302e24745e54990b31c8afe465fe919
N3,all,昨年,さくねん,작년; 지난해.,https://ja.dict.naver.com/#/entry/jako/ecefc34792324d6b87b41a7603134986
N3,all,昨夜,さくや,(부사적으로도 씀) 작야; 어젯밤; 간밤.,https://ja.dict.naver.com/#/entry/jako/0398b6e18a5c4295afe65c148e746a9f
N3,all,叫ぶ,さけぶ,(큰 소리로) 외치다; 소리 지르다.,https://ja.dict.naver.com/#/entry/jako/0c1ce0ccf6d24fc8b6da42dd6ba8d6f9
N3,all,避ける,さける,피하다.,https://ja.dict.naver.com/#/entry/jako/90c04eecd154424a8fab7b80e9817297
N3,all,差出人,さしだしにん,발신인; 발송인.,https://ja.dict.naver.com/#/entry/jako/a5a337c639df49b1a0719240d7e93abb
N3,all,左折,させつ,좌회전; 진로를 왼쪽으로 꺾음.,https://ja.dict.naver.com/#/entry/jako/17cd4f48598f4ae5b8fc5c2f66161352
N3,all,誘う,さそう,권하다; 권유하다.,https://ja.dict.naver.com/#/entry/jako/b0dfb356b23a4819aeb41e7836111953
N3,all,作家,さっか,"작가; 예술 작품을 제작하는 사람; 또, 그것을 직업으로 하는 사람((특히 소설가)).",https://ja.dict.naver.com/#/entry/jako/e91854ea63be4bff9cbf776b4f9600d1
N3,all,作曲,さっきょく,작곡.,https://ja.dict.naver.com/#/entry/jako/e4312ae37abc472482e2ccdab4f253a6
N3,all,さっさと,さっさと,망설이거나 지체하지 않는 모양: 서둘러; 지체 없이; 빨랑빨랑; 척척; 데꺽.,https://ja.dict.naver.com/#/entry/jako/f9f47b47baad41bf8680c087c2d07083
N3,all,さっぱり,さっぱり,(불쾌감∙응어리 등이 사라져) 후련한[상쾌한] 모양.,https://ja.dict.naver.com/#/entry/jako/cf315c2de6ba4dc693ef6070ddf14fbf
N3,all,覚ます·醒す,さます,깨다; 깨우다.,https://ja.dict.naver.com/#/entry/jako/883db1838682472eacfe29acac7624e6
N3,all,,,,https://ja.dict.naver.com/#/entry/jako/ba93b25df431477895c54ce4a933c3f3
N3,all,覚める·醒める,さめる,잠이 깨다; 눈이 뜨이다.,https://ja.dict.naver.com/#/entry/jako/07da691c6f004cc2b2e9a41285f17306
N3,all,冷める,さめる,식다.,https://ja.dict.naver.com/#/entry/jako/7d05b93aed124782a3d77424dab2a0b5
N3,all,皿,さら,접시.,https://ja.dict.naver.com/#/entry/jako/9040a8c9ac7a4fc98aca2b12e3aeed87
N3,all,猿,さる,원숭이.,https://ja.dict.naver.com/#/entry/jako/c84354d062664c4db8391828f0d5273f
N3,all,去る,さる,떠나다.,https://ja.dict.naver.com/#/entry/jako/99a5f70c589942939c90a6fdf964232f
N3,all,騒ぎ,さわぎ,소동; 소란; 혼잡.,https://ja.dict.naver.com/#/entry/jako/8389755326554857a21b44de6b48cd03
N3,all,産,さん,낳음.,https://ja.dict.naver.com/#/entry/jako/a1ae7386b8b04237837513bc3fafdcce
N3,all,参加,さんか,참가.,https://ja.dict.naver.com/#/entry/jako/ff4a38a737de43088e4106e3d505fd20
N3,all,材料,ざいりょう,재료.,https://ja.dict.naver.com/#/entry/jako/3845c30807dc4f1cab82c6752cec83dc
N3,all,座席,ざせき,좌석; 자리.,https://ja.dict.naver.com/#/entry/jako/62c8772ec6794eac96ed353288408261
N3,all,ざっと,ざっと,거춤거춤; 대충; 대강.,https://ja.dict.naver.com/#/entry/jako/52833837be824dfaaa369572e5113ecc
N3,all,残業,ざんぎょう,잔업; 초과 근무.,https://ja.dict.naver.com/#/entry/jako/161b3c68fcd6401c89ef645f3c2dcdac
N3,all,詩,し,시.,https://ja.dict.naver.com/#/entry/jako/b72b0d3275644bc993257833ea16cedf
N3,all,仕上(が)る,しあがる,마무리되다; 다 되다; 완성되다.,https://ja.dict.naver.com/#/entry/jako/a48c1246b2ef43388bfb4b07aecdcf83
N3,all,仕上げる,しあげる,일을 끝내다; 마무르다; 완성시키다.,https://ja.dict.naver.com/#/entry/jako/322257ffc142484c88cf8080cfa97bb9
N3,all,幸せ·仕合(わ)せ·倖せ,しあわせ,운수; 운.,https://ja.dict.naver.com/#/entry/jako/5d3167682a8f4ef78e5840ac9d5cf9d5
N3,all,しいんと,しいんと,소리 하나 안 들리고 아주 고요한 상태의 느낌을 나타내는 말: 쥐 죽은 듯이; 물을 뿌린 듯이; 괴괴히.,https://ja.dict.naver.com/#/entry/jako/f4cfea2d4b384e77b9230a2e5caca753
N3,all,塩辛い,しおからい,짜다.,https://ja.dict.naver.com/#/entry/jako/ffa6abce500a4fc8a15a066f5dcd3c53
N3,all,司会,しかい,"사회; 회의나 예식 등을 진행하는 것; 또, 그 사람.",https://ja.dict.naver.com/#/entry/jako/6a07175fe7144df1ad28b5ea219fbfe7
N3,all,然る,しかる,‘然り(=그렇다; 옳다; 그와 같다)'의 연체형.,https://ja.dict.naver.com/#/entry/jako/93ca7f2b153b498a86253e649219662f
N3,all,四季,しき,사계; 네 계절; 사철; 사계절.,https://ja.dict.naver.com/#/entry/jako/fb7d423712ef4814acf11a1b16e728c1
N3,all,式,しき,식.,https://ja.dict.naver.com/#/entry/jako/4063ca3fff1749dba3034121167fedf2
N3,all,死後,しご,사후; 죽은 뒤.,https://ja.dict.naver.com/#/entry/jako/f8861cc40bd546a8b3f089fe91e92cd3
N3,all,支社,ししゃ,지사.,https://ja.dict.naver.com/#/entry/jako/5d8b4996d6d04af78b03725567eece16
N3,all,指示,しじ,지시.,https://ja.dict.naver.com/#/entry/jako/94da4f06588a43ab94e15c62c283ca4b
N3,all,詩人,しじん,시인.,https://ja.dict.naver.com/#/entry/jako/8ae75a5c2f4e414490dbb3dcd031ebc1
N3,all,沈む,しずむ,가라앉다.,https://ja.dict.naver.com/#/entry/jako/29ff3d6b17944e1a8fcae7dbd21b9826
N3,all,自然,しぜん,자연.,https://ja.dict.naver.com/#/entry/jako/73281c78c3574653b16ed4f15c0108be
N3,all,従う·順う·随う,したがう,따르다; 좇다.,https://ja.dict.naver.com/#/entry/jako/ed3b47bee9b645f6b4a5e53f66a9fdac
N3,all,下書(き),したがき,"초(草)를 잡음; 또, 초 잡은 글; 초고(草稿); 초안.",https://ja.dict.naver.com/#/entry/jako/9489e5d2a4904adc8bb75d171147a609
N3,all,湿気,しっけ,습기.,https://ja.dict.naver.com/#/entry/jako/71a21cfadcf944a290a7ae3e27a369cd
N3,all,失業,しつぎょう,실업.,https://ja.dict.naver.com/#/entry/jako/546e6f77843e42749ace4300072e202e
N3,all,しつこい,しつこい,끈덕지다; 끈질기다; 치근치근하다; 집요하다.,https://ja.dict.naver.com/#/entry/jako/915c6ff81b5f435b8dbb64df4a52864b
N3,all,湿度,しつど,습도.,https://ja.dict.naver.com/#/entry/jako/04a2c6bb88d347688438b3599c6863d1
N3,all,失恋,しつれん,실연.,https://ja.dict.naver.com/#/entry/jako/cc8f76ba2e4546a191dcb8f7ee4a343e
N3,all,指定,してい,지정.,https://ja.dict.naver.com/#/entry/jako/6538885db13c483397f6d3dcbcd9bf96
N3,all,指定席,していせき,지정석,https://ja.dict.naver.com/#/entry/jako/521c28db97864fefbd028764a7cd0ce0
N3,all,私鉄,してつ,사철; 민영 철도.,https://ja.dict.naver.com/#/entry/jako/c6a11d44d4b4498094918c8ac6f7eeb2
N3,all,,,지점.,https://ja.dict.naver.com/#/entry/jako/84605ff50e9a4c6baf830ae5f003232a
N3,all,指導,しどう,지도.,https://ja.dict.naver.com/#/entry/jako/cba3a57c327d4cf4a21e1203dbb246ab
N3,all,品,しな,물건.,https://ja.dict.naver.com/#/entry/jako/baee3b2a15fd4546a686a94cc44fedd3
N3,all,始発駅,しはつえき,시발역.,https://ja.dict.naver.com/#/entry/jako/0a4893c4f56c49088cadf03ec4befdc7
N3,all,支払う,しはらう,지불하다; 지급하다; (돈을) 치르다.,https://ja.dict.naver.com/#/entry/jako/977a1296e7624c3fa20983168964010c
N3,all,暫く,しばらく,잠깐; 잠시.,https://ja.dict.naver.com/#/entry/jako/2771fb3d55d24dab8ce6b616edb116ff
N3,all,縛る,しばる,묶다.,https://ja.dict.naver.com/#/entry/jako/a6f88d2bbb924f9c8e378340cc4cebb8
N3,all,死亡,しぼう,사망.,https://ja.dict.naver.com/#/entry/jako/3471ab361a874fcd9e36100238557d00
N3,all,染染·沁沁,しみじみ,마음속에 깊이 느끼는 모양.,https://ja.dict.naver.com/#/entry/jako/39409e87fe1c46daa4559cd1e1af8d7b
N3,all,氏名,しめい,씨명; 성명.,https://ja.dict.naver.com/#/entry/jako/6a4f1a52cf584da6a2bff0c85e73654d
N3,all,締(め)切(り)·閉め切り·〆切,しめきり,((〆切)) (기한의) 마감; 마감 날짜.,https://ja.dict.naver.com/#/entry/jako/e8276d581d02404daa5036f6d13ed67a
N3,all,示す,しめす,가리키다.,https://ja.dict.naver.com/#/entry/jako/a135c11461dc474b8ad85658955d5a41
N3,all,車,しゃ,차; 수레.,https://ja.dict.naver.com/#/entry/jako/d112819217724179a69fbd77cb49fad0
N3,all,しゃがむ,しゃがむ,웅크리다; 쭈그리다.,https://ja.dict.naver.com/#/entry/jako/1eefdc7388e445c49660295068a2daef
N3,all,車庫,しゃこ,차고.,https://ja.dict.naver.com/#/entry/jako/688e005287834dc9a0611d28fda356ee
N3,all,社説,しゃせつ,사설.,https://ja.dict.naver.com/#/entry/jako/456024f2375145fb90f7fa9afc2f5b4b
N3,all,車輪,しゃりん,차륜; 수레바퀴.,https://ja.dict.naver.com/#/entry/jako/1a5fd1a406d844a1895de9efb6248a5e
N3,all,周囲,しゅうい,주위.,https://ja.dict.naver.com/#/entry/jako/cddc4f6c121c4e4fbffeb9a12e8d7af2
N3,all,週刊誌,しゅうかんし,주간지.,https://ja.dict.naver.com/#/entry/jako/5775c0c875954f47aab9312a11261128
N3,all,就職,しゅうしょく,취직.,https://ja.dict.naver.com/#/entry/jako/054aa13082484cb9b1a9f61091fa7122
N3,all,終点,しゅうてん,종점.,https://ja.dict.naver.com/#/entry/jako/bffa6d3b0d5e4a62b68ae25933aa9c5c
N3,all,収入,しゅうにゅう,수입.,https://ja.dict.naver.com/#/entry/jako/35c32aeb0cac42f3b6709fd1e757ee2c
N3,all,周辺,しゅうへん,주변.,https://ja.dict.naver.com/#/entry/jako/17d1e8a108f24fdeadcceb029f4e5c07
N3,all,週末,しゅうまつ,주말.,https://ja.dict.naver.com/#/entry/jako/9e10a9bd9f344622b640d2fe1231d18e
N3,all,修理,しゅうり,수리; 수선; 부서지거나 고장 난 부분을 손보아 고치는 것.,https://ja.dict.naver.com/#/entry/jako/cdce96950397445ba13340bd35da267a
N3,all,縮小,しゅくしょう,축소; 크기나 규모를 줄이는 것.,https://ja.dict.naver.com/#/entry/jako/3951316318384ff1aa20c06f56833792
N3,all,祝日,しゅくじつ,(나라에서 정한) 축일; 경축일.,https://ja.dict.naver.com/#/entry/jako/bf3eac60c80e4e208a670f5645cb0178
N3,all,宿泊,しゅくはく,숙박; 자기 집 이외의 장소에 묵는 것.,https://ja.dict.naver.com/#/entry/jako/62b35451e6ca4a9281b1a5506adfbc7b
N3,all,手術,しゅじゅつ,수술.,https://ja.dict.naver.com/#/entry/jako/394d76dd94bc45dd9cc31dad68753f17
N3,all,手段,しゅだん,"수단; 목적을 이루기 위한 방법; 또, 그 도구.",https://ja.dict.naver.com/#/entry/jako/5c0ff38df4d84b72af84407841a226d9
N3,all,主張,しゅちょう,주장; 지론.,https://ja.dict.naver.com/#/entry/jako/74067a42742942da82b90e74385377ac
N3,all,出勤,しゅっきん,출근.,https://ja.dict.naver.com/#/entry/jako/ae76f61ce09b4a1185a88b6cc9dee19b
N3,all,出血,しゅっけつ,출혈.,https://ja.dict.naver.com/#/entry/jako/508395cab2274ec9b368103c40a81fbc
N3,all,出身,しゅっしん,출신.,https://ja.dict.naver.com/#/entry/jako/b3fba0d63e1d4bea8ee7d5cfc1e28966
N3,all,出版,しゅっぱん,출판.,https://ja.dict.naver.com/#/entry/jako/a5ade60c5e0f405d9c7237ec040aae1f
